number,Name,Score,Genre,Type,Episodes,Year,Producers,Source,Duration,Rating
1,Skirt no Naka wa Kedamono Deshita.,5.38,Drama,TV,12,2017,Picante Circus,Manga,5,R+ - Mild Nudity
1,Sola,7.22,Drama,TV,13,2007,Lantis,Manga,24,PG-13 - Teens 13 or older
1,Sora no Method,6.77,Drama,TV,13,2014,Bandai Visual,Original,24,PG-13 - Teens 13 or older
1,Soukou no Strain,7.07,Drama,TV,13,2006,Haoliners Animation League,Original,24,R+ - Mild Nudity
1,Souryo to Majiwaru Shikiyoku no Yoru ni...,4.62,Drama,TV,12,2017,KSS,Manga,3,R+ - Mild Nudity
1,Spiral: Suiri no Kizuna,7.25,Drama,TV,25,2002,TV Tokyo,Manga,23,PG-13 - Teens 13 or older
1,Starship Operators,7,Drama,TV,13,2005,Geneon Universal Entertainment,Light novel,24,PG-13 - Teens 13 or older
1,Strawberry Panic,7.31,Drama,TV,26,2006,Lantis,Other,25,PG-13 - Teens 13 or older
1,Suki na Mono wa Suki Dakara Shou ga Nai!!,6.71,Drama,TV,12,2005,Bandai Visual,Visual novel,24,PG-13 - Teens 13 or older
1,Sukitte Ii na yo.,7.49,Drama,TV,13,2012,Starchild Records,Manga,24,PG-13 - Teens 13 or older
1,Tamayura: More Aggressive,7.55,Drama,TV,12,2013,Radix,Original,24,G - All Ages
1,Tantei Gakuen Q,7.76,Drama,TV,45,2003,Geneon Universal Entertainment,Manga,25,PG-13 - Teens 13 or older
1,The iDOLM@STER Cinderella Girls,7.15,Drama,TV,13,2015,Aniplex,Game,24,PG-13 - Teens 13 or older
1,The iDOLM@STER Cinderella Girls 2nd Season,7.35,Drama,TV,12,2015,Aniplex,Game,24,PG-13 - Teens 13 or older
1,To Heart,6.6,Drama,TV,13,1999,KSS,Visual novel,25,PG - Children
1,To Heart: Remember My Memories,6.44,Drama,TV,13,2004,Rondo Robe,Visual novel,24,PG-13 - Teens 13 or older
1,Tokyo Magnitude 8.0,8.06,Drama,TV,11,2009,Dentsu,Original,22,PG-13 - Teens 13 or older
1,Tonagura!,6.73,Drama,TV,13,2006,Starchild Records,Manga,24,PG-13 - Teens 13 or older
1,Trapp Ikka Monogatari,7.63,Drama,TV,40,1991,Fuji TV,Other,23,G - All Ages
1,True Tears,7.36,Drama,TV,13,2008,Bandai Visual,Original,24,PG-13 - Teens 13 or older
1,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,6.19,Drama,TV,13,2004,Radix,Visual novel,12,PG-13 - Teens 13 or older
1,Tsuyoshi Shikkari Shinasai,6.86,Drama,TV,112,1992,Studio Comet,Manga,22,PG-13 - Teens 13 or older
1,Twin Angel Break,5.89,Drama,TV,12,2017,Media Factory,Game,23,PG-13 - Teens 13 or older
1,Vampire Knight,7.03,Drama,TV,13,2008,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Vampire Knight: Guilty,7.22,Drama,TV,13,2008,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Venus Versus Virus,6.39,Drama,TV,12,2007,TBS,Manga,24,PG-13 - Teens 13 or older
1,"Wake Up, Girls!",6.99,Drama,TV,12,2014,TV Tokyo,Original,24,PG-13 - Teens 13 or older
1,Warau Salesman New,6.27,Drama,TV,12,2017,TMS Entertainment,Manga,23,PG-13 - Teens 13 or older
1,White Album 2,7.71,Drama,TV,13,2013,Starchild Records,Visual novel,23,PG-13 - Teens 13 or older
1,Wind: A Breath of Heart (TV),6,Drama,TV,13,2004,Frontier Works,Visual novel,12,PG-13 - Teens 13 or older
1,xxxHOLiC,8.01,Drama,TV,24,2006,TBS,Manga,24,PG-13 - Teens 13 or older
1,Yami no Matsuei,7.07,Drama,TV,13,2000,Starchild Records,Manga,23,R - 17+ (violence & profanity)
1,Yomigaeru Sora: Rescue Wings,7.42,Drama,TV,12,2006,Bandai Visual,Original,23,PG-13 - Teens 13 or older
1,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",6.26,Drama,TV,12,2010,Starchild Records,Visual novel,25,R+ - Mild Nudity
1,Yume de Aetara (TV),6.46,Drama,TV,16,1998,TBS,Manga,7,R+ - Mild Nudity
1,Yume Tsukai,6.43,Drama,TV,12,2006,Pony Canyon,Manga,24,PG - Children
1,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,7.65,Drama,TV,6,2017,Dentsu,Original,24,PG-13 - Teens 13 or older
1,25-sai no Joshikousei,5.54,Romance,TV,12,2018,CoMix Wave Films,Web manga,6,R+ - Mild Nudity
1,Amai Choubatsu: Watashi wa Kanshu Senyou Pet,5.47,Romance,TV,13,2018,Picante Circus,Web manga,3,R+ - Mild Nudity
1,Boku wa Tomodachi ga Sukunai,7.27,Romance,TV,12,2011,AIC,Light novel,24,R+ - Mild Nudity
1,Chu-Bra!!,6.23,Romance,TV,12,2010,GANSIS,Manga,24,PG-13 - Teens 13 or older
1,Cream Lemon: Lemon Angel,5.47,Romance,TV,37,1987,AIC,Other,3,R+ - Mild Nudity
1,D.C.III: Da Capo III,6.58,Romance,TV,13,2013,Lantis,Visual novel,23,PG-13 - Teens 13 or older
1,Eternity: Shinya no Nurekoi Channel ♡,5.58,Romance,TV,12,2020,Kadokawa,Manga,11,R+ - Mild Nudity
1,Fight Ippatsu! Juuden-chan!!,6.68,Romance,TV,12,2009,Avex Entertainment,Manga,24,R+ - Mild Nudity
1,Ikkitousen,6.45,Romance,TV,13,2003,Genco,Manga,24,R+ - Mild Nudity
1,Kaifuku Jutsushi no Yarinaoshi,6.22,Romance,TV,12,2021,Lantis,Light novel,24,R+ - Mild Nudity
1,Kenzen Robo Daimidaler,6.17,Romance,TV,12,2014,Genco,Manga,24,R+ - Mild Nudity
1,Love♥Love?,5.91,Romance,TV,9,2004,m.o.e.,Original,15,R+ - Mild Nudity
1,Military!,5.82,Romance,TV,12,2015,DAX Production,4-koma manga,3,PG-13 - Teens 13 or older
1,Nanatsu no Bitoku,5.21,Romance,TV,10,2018,Heewon Entertainment,Other,5,R+ - Mild Nudity
1,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",5.59,Romance,TV,12,2017,Studio Jack,Digital manga,4,R+ - Mild Nudity
1,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,5.88,Romance,TV,8,2020,Studio Jack,Manga,3,R+ - Mild Nudity
1,Overflow,6.76,Romance,TV,8,2020,Studio Jack,Manga,7,R+ - Mild Nudity
1,Photokano,6.22,Romance,TV,13,2013,TBS,Visual novel,23,PG-13 - Teens 13 or older
1,Shinkon Gattai Godannar!!,6.69,Romance,TV,13,2003,AIC,Original,25,R+ - Mild Nudity
1,Shokugeki no Souma,8.29,Romance,TV,24,2015,Dentsu,Manga,25,PG-13 - Teens 13 or older
1,Shokugeki no Souma: Ni no Sara,8.21,Romance,TV,13,2016,Dentsu,Manga,24,PG-13 - Teens 13 or older
1,Shokugeki no Souma: San no Sara,8.14,Romance,TV,12,2017,Lantis,Manga,24,PG-13 - Teens 13 or older
1,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,8.08,Romance,TV,12,2018,Shochiku,Manga,24,PG-13 - Teens 13 or older
1,Shokugeki no Souma: Shin no Sara,7.76,Romance,TV,12,2019,Warner Bros. Japan,Manga,24,PG-13 - Teens 13 or older
1,"Shuudengo, Capsule Hotel de, Joushi ni Binetsu Tsutawaru Yoru.",5.45,Romance,TV,12,2018,Studio Jack,Manga,3,R+ - Mild Nudity
1,Sin: Nanatsu no Taizai,5.69,Romance,TV,12,2017,Genco,Other,23,R+ - Mild Nudity
1,Assassins Pride,5.94,Fantasy,TV,12,2019,Sotsu,Light novel,24,PG-13 - Teens 13 or older
1,Astarotte no Omocha!,6.59,Fantasy,TV,12,2011,Kadokawa,Manga,23,PG-13 - Teens 13 or older
1,Barbapapa,6.16,Fantasy,TV,45,1974,KSS,Picture book,5,PG - Children
1,Beelzebub-jou no Okinimesu mama.,7.26,Fantasy,TV,12,2018,Aniplex,4-koma manga,24,PG-13 - Teens 13 or older
1,Binzume Yousei,6.45,Fantasy,TV,13,2003,Geneon Universal Entertainment,Original,13,G - All Ages
1,Chicchana Yukitsukai Sugar,7.08,Fantasy,TV,24,2001,Kadokawa,Original,24,PG - Children
1,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,6.34,Fantasy,TV,12,2019,Sotsu,Light novel,23,PG-13 - Teens 13 or older
1,D.C.II S.S.: Da Capo II Second Season,7.23,Fantasy,TV,13,2008,Starchild Records,Visual novel,24,PG-13 - Teens 13 or older
1,Daisuki! Hello Kitty,6.3,Fantasy,TV,26,1993,Sanrio,Original,21,G - All Ages
1,Di Gi Charat,6.73,Fantasy,TV,16,1999,Broccoli,Original,4,G - All Ages
1,Dororon Enma-kun,6.3,Fantasy,TV,25,1973,Fuji TV,Manga,24,PG-13 - Teens 13 or older
1,Dr. Rin ni Kiitemite!,6.79,Fantasy,TV,51,2001,Nihon Ad Systems,Manga,24,PG - Children
1,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,6.45,Fantasy,TV,12,2014,Sotsu,Game,24,PG-13 - Teens 13 or older
1,Francesca,5.49,Fantasy,TV,24,2014,Pony Canyon,Original,11,PG-13 - Teens 13 or older
1,Fukigen na Mononokean,7.42,Fantasy,TV,13,2016,Sotsu,Web manga,24,PG-13 - Teens 13 or older
1,Fukigen na Mononokean Tsuzuki,7.57,Fantasy,TV,13,2019,VAP,Web manga,23,PG-13 - Teens 13 or older
1,Gabriel DropOut,7.49,Fantasy,TV,12,2017,Media Factory,Manga,23,PG-13 - Teens 13 or older
1,gdgd Fairies 2,6.94,Fantasy,TV,12,2013,Starchild Records,Original,15,PG - Children
1,gdMen,5.91,Fantasy,TV,12,2018,Tokyo Movie Shinsha,Original,8,PG - Children
1,Gegege no Kitarou (2018),7.23,Fantasy,TV,97,2018,Yomiko Advertising,Manga,23,G - All Ages
1,Happy Happy Clover,6.31,Fantasy,TV,13,2007,Geneon Universal Entertainment,Manga,25,G - All Ages
1,Hataage! Kemono Michi,6.69,Fantasy,TV,12,2019,AT-X,Manga,23,PG-13 - Teens 13 or older
1,Hataraku Maou-sama!,7.83,Fantasy,TV,13,2013,Sotsu,Light novel,24,PG-13 - Teens 13 or older
1,High School DxD,7.4,Fantasy,TV,12,2012,Genco,Light novel,24,R+ - Mild Nudity
1,Hime-chan no Ribbon,7.44,Fantasy,TV,61,1992,Nihon Ad Systems,Manga,23,PG - Children
1,Hoozuki no Reitetsu,7.8,Fantasy,TV,13,2014,Starchild Records,Manga,24,PG-13 - Teens 13 or older
1,Hoozuki no Reitetsu 2nd Season,7.88,Fantasy,TV,13,2017,Kodansha,Manga,23,PG-13 - Teens 13 or older
1,Hyakuren no Haou to Seiyaku no Valkyria,5.75,Fantasy,TV,12,2018,Sotsu,Light novel,23,PG-13 - Teens 13 or older
1,Isekai Quartet,7.45,Fantasy,TV,12,2019,Kadokawa,Original,12,PG-13 - Teens 13 or older
1,Isekai Shokudou,7.35,Fantasy,TV,12,2017,TV Tokyo,Light novel,23,PG-13 - Teens 13 or older
1,Jewelpet Magical Change,6.39,Fantasy,TV,39,2015,TV Tokyo,Original,24,PG - Children
1,Jinrui wa Suitai Shimashita,7.78,Fantasy,TV,12,2012,Sotsu,Light novel,23,PG-13 - Teens 13 or older
1,Juuou Mujin no Fafnir,6.25,Fantasy,TV,12,2015,TBS,Light novel,24,PG-13 - Teens 13 or older
1,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,6.14,Fantasy,TV,12,2018,Pony Canyon,Original,5,PG - Children
1,Kamichama Karin,7.28,Fantasy,TV,26,2007,Broccoli,Manga,24,PG-13 - Teens 13 or older
1,Kamisama Hajimemashita,8.04,Fantasy,TV,13,2012,TV Tokyo,Manga,24,PG-13 - Teens 13 or older
1,Kamisama Hajimemashita◎,8.16,Fantasy,TV,12,2015,Dentsu,Manga,23,PG-13 - Teens 13 or older
1,Kimagure Robot,6.03,Fantasy,TV,10,2004,Beyond C.,Book,2,PG - Children
1,Kouchuu Ouja Mushiking: Mori no Tami no Densetsu,6.69,Fantasy,TV,52,2005,TV Tokyo,Card game,22,G - All Ages
1,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,7.15,Fantasy,TV,13,2003,Tokyo Movie Shinsha,Novel,24,R - 17+ (violence & profanity)
1,Lance N' Masques,5.52,Fantasy,TV,12,2015,Pony Canyon,Light novel,24,PG-13 - Teens 13 or older
1,Magikano,6.38,Fantasy,TV,13,2006,Lantis,Manga,24,PG-13 - Teens 13 or older
1,Mahou no Tenshi Creamy Mami,7.13,Fantasy,TV,52,1983,Kodansha,Original,24,G - All Ages
1,Mahou Shoujo Ore,6.64,Fantasy,TV,12,2018,Genco,Web manga,23,PG-13 - Teens 13 or older
1,Mairimashita! Iruma-kun,7.7,Fantasy,TV,23,2019,NHK,Manga,23,PG-13 - Teens 13 or older
1,Master of Epic: The Animation Age,6.07,Fantasy,TV,12,2007,TV Tokyo,Game,24,PG-13 - Teens 13 or older
1,Monster Hunter Stories: Ride On,6.21,Fantasy,TV,75,2016,Dentsu,Game,24,PG-13 - Teens 13 or older
1,Namu Amida Butsu!: Rendai Utena,6.07,Fantasy,TV,12,2019,DMM Music,Game,24,PG-13 - Teens 13 or older
1,Orenchi no Furo Jijou,7,Fantasy,TV,13,2014,Media Factory,4-koma manga,4,PG-13 - Teens 13 or older
1,Parappa the Rapper,5.97,Fantasy,TV,30,2001,Aniplex,Game,20,G - All Ages
1,PetoPeto-san,6.53,Fantasy,TV,13,2005,Mellow Head,Light novel,25,PG-13 - Teens 13 or older
1,Pita Ten,6.94,Fantasy,TV,26,2002,Broccoli,Manga,24,G - All Ages
1,Pupa,3.41,Fantasy,TV,12,2014,Earth Star Entertainment,Manga,4,R - 17+ (violence & profanity)
1,Tokimeki Tonight,7.17,Fantasy,TV,34,1982,Toho,Manga,24,PG - Children
1,Uchouten Kazoku 2,8.13,Fantasy,TV,12,2017,Lantis,Novel,23,PG-13 - Teens 13 or older
1,Urahara,5.79,Fantasy,TV,12,2017,VAP,Web manga,23,PG-13 - Teens 13 or older
1,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",6.86,Fantasy,TV,12,2019,AT-X,Light novel,23,PG-13 - Teens 13 or older
1,Wooser no Sono Higurashi: Kakusei-hen,6.62,Fantasy,TV,12,2014,TV Tokyo,Web manga,4,G - All Ages
1,Youkai Watch,6.54,Fantasy,TV,214,2014,TV Tokyo,Game,23,G - All Ages
1,Youkai Watch: Shadow Side,6.58,Fantasy,TV,49,2018,TV Tokyo,Game,24,G - All Ages
1,Kamisama Minarai: Himitsu no Cocotama,6.01,Fantasy,TV,139,2015,TV Tokyo,Original,24,PG - Children
1,Kagi Hime Monogatari: Eikyuu Alice Rondo,6.21,Fantasy,TV,13,2006,Mellow Head,Manga,24,PG-13 - Teens 13 or older
1,RDG: Red Data Girl,6.58,Fantasy,TV,12,2013,Lantis,Novel,24,PG-13 - Teens 13 or older
1,Zettai Bouei Leviathan,6.31,Fantasy,TV,13,2013,TV Tokyo,Game,20,PG-13 - Teens 13 or older
1,Otogi Story Tenshi no Shippo,6.56,Fantasy,TV,12,2001,Lantis,Original,22,PG-13 - Teens 13 or older
1,Granbelm,6.75,Fantasy,TV,13,2019,Mainichi Broadcasting System,Original,24,PG-13 - Teens 13 or older
1,Lady Jewelpet,7.39,Fantasy,TV,52,2014,TV Tokyo,Original,25,PG - Children
1,Märchen Mädchen,5.4,Fantasy,TV,10,2018,Lantis,Light novel,23,PG-13 - Teens 13 or older
1,Jewelpet Twinkle☆,7.38,Fantasy,TV,52,2010,TV Tokyo,Original,24,PG - Children
1,Jewelpet,6.65,Fantasy,TV,52,2009,Asahi,Original,23,PG - Children
1,Jewelpet Happiness,6.7,Fantasy,TV,52,2013,TV Tokyo,Original,24,PG - Children
1,Jewelpet Kira☆Deco!,6.66,Fantasy,TV,52,2012,TV Tokyo,Original,24,PG - Children
1,Jewelpet Sunshine,6.52,Fantasy,TV,52,2011,TV Tokyo,Original,25,PG - Children
1,Sugar Sugar Rune,7.44,Fantasy,TV,51,2005,TV Tokyo,Manga,24,PG - Children
1,Endro~!,6.94,Fantasy,TV,12,2019,Egg Firm,Original,23,PG-13 - Teens 13 or older
1,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note,7.36,Fantasy,TV,13,2019,Aniplex,Light novel,23,R - 17+ (violence & profanity)
1,Sengoku Collection,6.44,Fantasy,TV,26,2012,TV Tokyo,Game,24,PG-13 - Teens 13 or older
1,Kamisama Kazoku,7.15,Fantasy,TV,13,2006,Animax,Light novel,25,PG-13 - Teens 13 or older
